timestamp,temperature,ph,turbidity,tds
2026-09-04T09:38:00.132Z,22.19,5.36,1082,145.3
2026-09-04T09:38:13.860Z,21.94,5.35,1085.1,145.4
2026-09-04T09:38:27.875Z,21.94,5.34,1087.4,144
2026-09-04T09:38:41.859Z,22.12,5.35,1082.4,145.5
2026-09-04T09:38:55.619Z,21.88,5.38,1079.6,144.6
2026-09-04T09:39:10.883Z,21.31,5.38,1082.3,145.6
2026-09-04T09:39:25.092Z,21.69,5.32,1087.6,143.1
2026-09-04T09:39:39.683Z,21.62,5.33,1086.6,147.6
2026-09-04T09:39:53.699Z,22,5.32,1084.6,146.2
2026-09-04T09:40:08.675Z,21.81,5.31,1086.6,146.4
2026-09-04T09:40:23.235Z,21.62,5.3,1079.7,154.6
2026-09-04T09:40:37.251Z,21.75,5.25,1085.6,148.2
2026-09-04T09:40:51.299Z,21.75,5.28,1078.7,153
2026-09-04T09:41:05.379Z,21.62,5.29,1081.9,148.6
2026-09-04T09:41:21.283Z,21.56,5.22,1085.2,151.4
2026-09-04T09:41:35.715Z,21.81,5.26,1084,145.9
2026-09-04T09:41:49.828Z,21.69,5.23,1085.6,149.3
2026-09-04T09:42:03.844Z,21.62,5.29,1078.3,150.6
2026-09-04T09:42:17.924Z,21.62,5.3,1079.6,149.2
2026-09-04T09:42:31.940Z,21.19,5.27,1085.2,150.4
2026-09-04T09:42:46.371Z,21.75,5.28,1080.5,149
2026-09-04T09:43:00.996Z,21.19,5.3,1078.4,152.4
2026-09-04T09:43:15.012Z,21.75,5.29,1078.2,150.9
2026-09-04T09:43:30.052Z,21.19,5.26,1085.9,151
2026-09-04T09:43:44.100Z,21.56,5.29,1085.8,144.8
2026-09-04T09:43:58.820Z,21.88,5.3,1078.2,152.4
2026-09-04T09:44:13.668Z,21.69,5.3,1079.2,150.9
2026-09-04T09:44:27.908Z,21.75,5.25,1085.7,144.5
2026-09-04T09:44:41.956Z,21.19,5.23,1085.1,147.5
2026-09-04T09:44:56.132Z,21.88,5.23,1085,149.7
2026-09-04T09:45:10.596Z,21.62,5.23,1078.5,156.5
2026-09-04T09:45:25.635Z,21.69,5.25,1079.1,152.4
2026-09-04T09:45:40.804Z,21.38,5.27,1078.6,153
2026-09-04T09:45:54.916Z,21.94,5.22,1084.8,150.5
2026-09-04T09:46:08.964Z,21.88,5.26,1078.5,153.9
2026-09-04T09:46:23.460Z,21.38,5.21,1084.4,155.4
2026-09-04T09:46:37.540Z,21.75,5.28,1079.2,150.3
2026-09-04T09:46:51.812Z,21.81,5.26,1079.5,154.5
2026-09-04T09:47:05.828Z,21.62,5.26,1079.5,153.9
2026-09-04T09:47:19.844Z,21.62,5.29,1078.2,152.6
2026-09-04T09:47:34.596Z,21.25,5.24,1085.6,150.2
2026-09-04T09:47:48.676Z,21.81,5.27,1082.8,147.6
2026-09-04T09:48:02.628Z,21.94,5.21,1084.8,150.3
2026-09-04T09:48:16.676Z,21.88,5.23,1085,150.8
2026-09-04T09:48:30.820Z,21.12,5.26,1085,150
2026-09-04T09:48:45.380Z,21.75,5.23,1082.3,156
2026-09-04T09:48:59.908Z,22,5.28,1077.8,150.7
2026-09-04T09:49:13.636Z,22,5.22,1084.4,153
2026-09-04T09:49:28.068Z,21.69,5.23,1082.9,156.2
2026-09-04T09:49:42.499Z,21.94,5.24,1079.2,154.8
2026-09-04T09:49:56.995Z,22.06,5.26,1077.8,155.7
2026-09-04T09:50:11.011Z,21.5,5.21,1084.6,153
2026-09-04T09:50:25.187Z,22.12,5.2,1084.6,151.8
2026-09-04T09:50:39.012Z,22.25,5.26,1082.4,148.3
2026-09-04T09:51:03.299Z,21.62,5.31,1078.6,151.9
2026-09-04T09:51:17.347Z,21.12,5.27,1082.6,146.5
2026-09-04T09:51:31.363Z,21.62,5.27,1085.6,147.6
2026-09-04T09:51:45.604Z,21.75,5.31,1080.7,147.4
2026-09-04T09:51:59.619Z,21.31,5.32,1080,150.6
2026-09-04T09:52:14.051Z,21.19,5.32,1079,153.2
2026-09-04T09:52:28.100Z,21.69,5.25,1085.5,151.8
2026-09-04T09:52:42.115Z,21.06,5.24,1083.8,153.8
2026-09-04T09:52:56.195Z,21.69,5.3,1078.3,153.1
2026-09-04T09:53:10.275Z,21.25,5.27,1083.4,151.6
2026-09-04T09:53:24.739Z,21.75,5.29,1080.3,152.6
2026-09-04T09:53:38.915Z,21.88,5.24,1084.6,152.7
2026-09-04T09:53:52.932Z,21.62,5.23,1084.8,153.2
2026-09-04T09:54:07.555Z,21.19,5.21,1084,157.5
2026-09-04T09:54:32.227Z,21.69,5.23,1084.8,152.4
2026-09-04T09:54:46.596Z,21.75,5.24,1085.1,152
2026-09-04T09:55:01.315Z,21.25,5.19,1084.5,151.6
2026-09-04T09:55:26.403Z,21.81,5.25,1077.8,157
2026-09-04T09:55:40.484Z,21.19,5.27,1078.4,155.3
2026-09-04T09:55:55.588Z,21.69,5.23,1084.4,145.5
2026-09-04T09:56:09.636Z,21.81,5.21,1084.8,155.7
2026-09-04T09:56:23.779Z,21.75,5.23,1081.4,154.6
2026-09-04T09:56:37.892Z,21.62,5.27,1079.6,154.6
2026-09-04T09:56:51.971Z,21.69,5.26,1078.3,155.4
2026-09-04T09:57:06.436Z,21.19,5.23,1084.6,150.8
2026-09-04T09:57:20.547Z,21.69,5.26,1079,153.7
2026-09-04T09:57:34.627Z,21.81,5.22,1079.6,155.5
2026-09-04T09:57:48.676Z,21.88,5.26,1079.2,154.3
2026-09-04T09:58:02.916Z,21.69,5.21,1084.4,151.3
2026-09-04T09:58:17.380Z,21.25,5.25,1077.1,157.6
2026-09-04T09:58:31.556Z,21.19,5.16,1084.6,151.8
2026-09-04T09:58:47.171Z,21.69,5.22,1082.6,151.5
2026-09-04T09:59:01.315Z,21.69,5.2,1084.5,152.5
2026-09-04T09:59:19.620Z,21.12,5.2,1084.2,154.7
2026-09-04T09:59:33.763Z,21.69,5.23,1078.7,157.6
2026-09-04T09:59:47.940Z,21.69,5.21,1085.4,152.7
2026-09-04T10:00:02.051Z,21.75,5.27,1077.5,153
2026-09-04T10:00:16.259Z,21.69,5.21,1084.8,153.8
2026-09-04T10:00:30.819Z,21.69,5.26,1077.6,158.3
2026-09-04T10:00:44.868Z,21.75,5.2,1084.8,151.4
2026-09-04T10:00:59.779Z,21.75,5.24,1078.8,154.5
2026-09-04T10:01:13.955Z,21.69,5.23,1084,149.2
2026-09-04T10:01:28.132Z,21.69,5.23,1084.8,151.1
2026-09-04T10:01:42.788Z,21.62,5.24,1083.1,150.5
2026-09-04T10:01:56.899Z,21.19,5.23,1081.4,153.8
2026-09-04T10:02:11.076Z,21.75,5.29,1078.2,154.4
2026-09-04T10:02:25.283Z,21.19,5.26,1078.4,156.6
2026-09-04T10:02:40.035Z,21.88,5.26,1080.2,155.5
2026-09-04T10:02:58.467Z,21.31,5.24,1085.2,152.4
2026-09-04T10:03:12.484Z,21.94,5.26,1083.4,149.5
2026-09-04T10:03:26.564Z,21.88,5.22,1084.9,154
2026-09-04T10:03:41.315Z,21.88,5.24,1083.6,153.1
2026-09-04T10:03:55.876Z,21.81,5.26,1077.4,155.9
2026-09-04T10:04:10.979Z,21.25,5.23,1082.2,153
2026-09-04T10:04:25.667Z,21.88,5.24,1078.8,155.9
2026-09-04T10:04:39.811Z,21.81,5.25,1082.3,150.5
2026-09-04T10:04:54.083Z,21.81,5.23,1078.4,159.3
2026-09-04T10:05:09.315Z,21.69,5.24,1078,158.5
2026-09-04T10:05:23.620Z,21.75,5.21,1083.2,157.8
2026-09-04T10:05:48.708Z,21.94,5.23,1085.4,152.3
2026-09-04T10:06:02.883Z,21.81,5.26,1080.3,152.4
2026-09-04T10:06:18.307Z,21.81,5.29,1082.6,150.1
2026-09-04T10:06:32.419Z,21.25,5.31,1082.6,151.9
2026-09-04T10:06:46.499Z,21.75,5.27,1086,148.9
2026-09-04T10:07:00.612Z,21.19,5.24,1085.8,152
2026-09-04T10:07:14.724Z,21.94,5.27,1080.8,152
2026-09-04T10:07:29.219Z,21.88,5.29,1079.2,154.1
2026-09-04T10:07:43.363Z,21.25,5.24,1085.6,151.2
2026-09-04T10:07:57.444Z,21.25,5.22,1081.8,160.1
2026-09-04T10:08:11.652Z,21.88,5.23,1079.8,157.9
2026-09-04T10:08:25.828Z,21.81,5.22,1082.6,156.3
2026-09-04T10:08:44.036Z,21.75,5.22,1079.6,159.3
2026-09-04T10:08:59.203Z,21.19,5.25,1079.8,157.2
2026-09-04T10:09:14.948Z,21.88,5.27,1078.2,154.5
2026-09-04T10:09:29.092Z,21.75,5.27,1085.8,149.9
2026-09-04T10:09:44.420Z,21.75,5.26,1086.5,149.1
2026-09-04T10:09:58.500Z,21.88,5.33,1079.6,152.4
2026-09-04T10:10:12.739Z,21.81,5.3,1086.5,149.6
2026-09-04T10:10:27.427Z,21.19,5.34,1079.4,156.6
2026-09-04T10:10:41.443Z,21.19,5.26,1086.2,152
2026-09-04T10:10:56.003Z,21.62,5.3,1079,156.3
2026-09-04T10:11:11.043Z,21.81,5.22,1085,153.6
2026-09-04T10:11:25.379Z,21.75,5.27,1077.8,155.8
2026-09-04T10:11:39.491Z,21.81,5.27,1078.1,156.4
2026-09-04T10:11:53.603Z,21.81,5.23,1084.6,153.9
2026-09-04T10:12:08.099Z,21.75,5.26,1079.3,156.5
2026-09-04T10:12:22.275Z,21.12,5.22,1083.4,161.8
2026-09-04T10:12:36.419Z,21.75,5.29,1078.4,159.3
2026-09-04T10:12:50.499Z,21.69,5.22,1085.2,156.2
2026-09-04T10:13:05.763Z,21.81,5.28,1078.4,158.7
2026-09-04T10:13:20.388Z,21.94,5.21,1086.2,152.4
2026-09-04T10:13:34.500Z,21.94,5.27,1078.6,157.1
2026-09-04T10:13:48.612Z,21.88,5.26,1079.8,161.6
2026-09-04T10:14:02.755Z,22.06,5.21,1085.4,155.1
2026-09-04T10:14:17.251Z,21.69,5.26,1077.8,161.5
2026-09-04T10:14:31.716Z,21.81,5.21,1085.2,154.6
2026-09-04T10:14:45.763Z,21.88,5.22,1082.8,161.6
2026-09-04T10:14:59.875Z,21.94,5.22,1080.4,162.2
2026-09-04T10:15:14.052Z,21.25,5.19,1085,159.9
2026-09-04T10:15:28.227Z,21.31,5.18,1085,156.4
2026-09-04T10:15:42.884Z,21.88,5.24,1079.4,155.8
2026-09-04T10:15:56.996Z,21.88,5.26,1079.6,156.8
2026-09-04T10:16:11.171Z,21.75,5.25,1081.9,159.1
2026-09-04T10:16:25.347Z,21.25,5.24,1082.3,155.7
2026-09-04T10:16:39.492Z,21.94,5.26,1079.8,157.3
2026-09-04T10:16:54.788Z,21.88,5.26,1079.8,156.4
2026-09-04T10:17:08.836Z,21.31,5.19,1085.2,159.2
2026-09-04T10:17:22.948Z,21.25,5.21,1083.6,161.5
2026-09-04T10:17:37.700Z,21.75,5.2,1085.7,156
2026-09-04T10:17:51.812Z,21.75,5.26,1079.8,156.8
2026-09-04T10:18:06.403Z,21.81,5.27,1079.5,158.3
2026-09-04T10:18:20.675Z,21.19,5.22,1085,160.9
2026-09-04T10:18:34.788Z,21.94,5.24,1078.8,159.5
2026-09-04T10:18:48.900Z,21.88,5.21,1084.6,156.6
2026-09-04T10:19:03.427Z,21.88,5.21,1080,164.1
2026-09-04T10:19:18.211Z,21.94,5.19,1085.8,157
2026-09-04T10:19:32.483Z,22,5.15,1086.1,160.1
2026-09-04T10:19:46.211Z,22.06,5.22,1079.4,160.6
2026-09-04T10:20:00.099Z,21.94,5.18,1084.9,159.1
2026-09-04T10:20:14.307Z,21.88,5.15,1084.4,158.9
2026-09-04T10:20:28.836Z,21.88,5.15,1084,161.9
2026-09-04T10:20:43.012Z,21.75,5.21,1078.4,165.4
2026-09-04T10:20:57.188Z,21.94,5.19,1085,156.5
2026-09-04T10:21:11.396Z,21.31,5.22,1077.6,166
2026-09-04T10:21:26.179Z,22,5.24,1078,159.7
2026-09-04T10:21:40.387Z,21.88,5.22,1086,157
2026-09-04T10:21:54.532Z,21.88,5.24,1085.5,153.9
2026-09-04T10:22:09.508Z,21.88,5.24,1086,155.8
2026-09-04T10:22:23.651Z,21.5,5.27,1078.4,160.8
2026-09-04T10:22:37.827Z,22,5.24,1084.3,158.1
2026-09-04T10:22:52.004Z,21.75,5.26,1081.6,154.7
2026-09-04T10:23:06.243Z,21.88,5.24,1082.3,156.6
2026-09-04T10:23:20.355Z,22,5.25,1078.8,158.7
2026-09-04T10:23:34.115Z,21.94,5.21,1085.2,156.2
2026-09-04T10:23:48.259Z,21.81,5.23,1078.2,162.4
2026-09-04T10:24:02.788Z,21.94,5.19,1084.9,157.8
2026-09-04T10:24:17.923Z,22,5.22,1078,164.7
2026-09-04T10:24:31.811Z,21.88,5.19,1084.5,164.4
2026-09-04T10:24:53.059Z,21.88,5.16,1084.5,163
2026-09-04T10:25:07.715Z,22.12,5.22,1080.3,160.9
2026-09-04T10:25:21.379Z,21.88,5.18,1084.7,158.8
2026-09-04T10:25:35.779Z,21.88,5.24,1078.2,158.9
2026-09-04T10:25:50.500Z,21.75,5.23,1078.8,163.2
2026-09-04T10:26:04.707Z,21.19,5.22,1081.6,162.3
2026-09-04T10:26:19.299Z,21.69,5.25,1079.9,155.7
2026-09-04T10:26:33.475Z,21.75,5.2,1084,158.6
2026-09-04T10:26:48.164Z,21.75,5.21,1085,154.1
2026-09-04T10:27:02.371Z,21.81,5.24,1081.2,154.8
2026-09-04T10:27:16.484Z,21.81,5.24,1080.5,157.1
2026-09-04T10:27:31.011Z,21.81,5.24,1080.2,155.9
2026-09-04T10:27:46.179Z,21.75,5.22,1083.6,151.4
2026-09-04T10:28:01.443Z,21.81,5.25,1077.8,157
2026-09-04T10:28:15.875Z,21.81,5.27,1078.6,155.1
2026-09-04T10:28:30.275Z,21.19,5.27,1081.6,154.3
2026-09-04T10:28:45.508Z,21.12,5.21,1085.2,157.6
2026-09-04T10:28:59.620Z,21.88,5.21,1085,156.8
2026-09-04T10:29:13.764Z,21.75,5.24,1077.4,164.3
2026-09-04T10:29:28.579Z,21.69,5.17,1081.3,169.7
2026-09-04T10:29:43.555Z,21.81,5.21,1080,160.9
2026-09-04T10:29:57.987Z,21.81,5.22,1079.4,161.5
2026-09-04T10:30:12.099Z,21.75,5.22,1082,163
2026-09-04T10:30:26.275Z,21.81,5.21,1079.2,163.8
2026-09-04T10:30:41.347Z,21.75,5.14,1084,161.7
2026-09-04T10:30:55.523Z,21.25,5.21,1077,168
2026-09-04T10:31:10.051Z,24,5.22,1077.5,159.3
2026-09-04T10:31:25.380Z,21.56,5.22,1081.6,161.7
2026-09-04T10:31:39.523Z,21.69,5.22,1077.3,169.6
2026-09-04T10:31:53.635Z,21.88,5.21,1078.6,166.2
2026-09-04T10:32:08.484Z,21.75,5.21,1077.9,165.8
2026-09-04T10:32:23.588Z,21.75,5.22,1077.4,163.2
2026-09-04T10:32:38.788Z,21.62,5.22,1079,165.3
2026-09-04T10:32:53.603Z,21.69,5.19,1083.6,167.8
2026-09-04T10:33:07.716Z,21.75,5.18,1084.5,159.4
2026-09-04T10:33:22.471Z,21.38,5.21,1085.2,157.1
2026-09-04T10:33:36.995Z,21.44,5.24,1082.3,159.9
2026-09-04T10:33:51.172Z,21.12,5.22,1081.8,163.6
2026-09-04T10:34:05.219Z,-44.19,5.27,1087,-575.9
2026-09-04T10:34:29.699Z,22.94,5.26,1082.6,156
2026-09-04T10:34:43.779Z,21.88,5.23,1083.6,158.3
2026-09-04T10:34:58.883Z,21.69,5.24,1081.6,163.9
2026-09-04T10:35:13.027Z,21.62,5.25,1078.9,163.8
2026-09-04T10:35:27.172Z,21.69,5.2,1084.4,159.6
2026-09-04T10:35:41.347Z,21.69,5.22,1085.4,156.7
2026-09-04T10:36:04.899Z,21.62,5.22,1081.7,163.3
2026-09-04T10:36:19.203Z,21.62,5.2,1085,156.8
2026-09-04T10:36:33.283Z,21.88,5.22,1083.4,156.3
2026-09-04T10:36:47.363Z,21.81,5.23,1080,164.4
2026-09-04T10:37:01.828Z,21.69,5.22,1085.3,156.2
2026-09-04T10:37:16.004Z,21.12,5.22,1084.8,160.8
2026-09-04T10:37:30.051Z,21.75,5.27,1078.6,161.3
2026-09-04T10:37:44.068Z,21.94,5.26,1081.9,157.9
2026-09-04T10:37:58.083Z,23.88,5.32,1079.8,149.4
2026-09-04T10:38:12.259Z,21.38,5.29,1079.9,162
2026-09-04T10:38:26.339Z,22,5.3,1080.3,159.3
2026-09-04T10:38:41.891Z,21.5,5.3,1080.2,155.6
2026-09-04T10:38:55.939Z,21.75,5.27,1085.8,154.1
2026-09-04T10:39:09.987Z,21.75,5.27,1081.4,156.1
2026-09-04T10:39:24.484Z,21.69,5.3,1080.6,155.6
2026-09-04T10:39:38.691Z,21.69,5.23,1086.1,153.2
2026-09-04T10:39:53.891Z,21.62,5.26,1086.6,154.3
2026-09-04T10:40:07.939Z,21.62,5.33,1081.9,152.2
2026-09-04T10:40:22.019Z,22.44,5.3,1083.2,152.6
2026-09-04T10:40:36.035Z,22.12,5.26,1086.2,149.9
2026-09-04T10:40:49.699Z,21.31,5.26,1086.2,150.7
2026-09-04T10:41:05.091Z,21.69,5.25,1085.8,154.3
2026-09-04T10:41:19.172Z,21.75,5.31,1079.8,156
2026-09-04T10:41:33.315Z,21.69,5.31,1078.9,156.5
2026-09-04T10:41:47.811Z,21.38,5.28,1085.7,149.7
2026-09-04T10:42:01.891Z,21.12,5.25,1085.4,157
2026-09-04T10:42:16.163Z,21.12,5.28,1078.6,159.7
2026-09-04T10:42:30.307Z,21.19,5.24,1085.2,157
2026-09-04T10:42:44.451Z,21.75,5.22,1085.3,155.5
2026-09-04T10:42:59.843Z,21.12,5.21,1085,160.3
2026-09-04T10:43:13.924Z,21.75,5.18,1085,156.8
2026-09-04T10:43:28.004Z,21.88,5.24,1078,164.8
2026-09-04T10:43:42.916Z,21.69,5.24,1081.6,157.5
2026-09-04T10:43:57.027Z,21.69,5.27,1086.3,151.1
2026-09-04T10:44:11.523Z,21.81,5.28,1081.6,158.4
2026-09-04T10:44:26.472Z,21.69,5.29,1086.6,151.6
2026-09-04T10:44:41.091Z,21.81,5.34,1080.8,156.2
2026-09-04T10:44:55.203Z,21.62,5.33,1079.8,155.7
2026-09-04T10:45:10.052Z,21.31,5.32,1078.6,159.1
2026-09-04T10:45:24.580Z,21.62,5.28,1079.6,156.5
2026-09-04T10:45:38.660Z,21.62,5.24,1086,153.6
2026-09-04T10:45:53.540Z,21.06,5.23,1085.5,155.4
2026-09-04T10:46:07.588Z,22.06,5.27,1080.4,155.2
2026-09-04T10:46:21.251Z,21.06,5.25,1081.3,161
2026-09-04T10:46:36.739Z,22,5.21,1085.4,154.3
2026-09-04T10:46:50.435Z,21.75,5.27,1078.4,157.5
2026-09-04T10:47:04.612Z,22.12,5.27,1080.2,155.3
2026-09-04T10:47:18.307Z,21.38,5.26,1078.8,162
2026-09-04T10:47:32.548Z,21.94,5.2,1084.2,156.9
2026-09-04T10:47:47.684Z,21.69,5.27,1079.7,159
2026-09-04T10:48:01.668Z,22,5.24,1084.2,154.2
2026-09-04T10:48:15.363Z,21.88,5.23,1083,158.1
2026-09-04T10:48:29.416Z,23.44,5.24,1085.7,148.1
2026-09-04T10:48:43.076Z,21.81,5.27,1084.9,151.7
2026-09-04T10:48:57.539Z,23.19,5.28,1079,153.6
2026-09-04T10:49:11.235Z,23.94,5.29,1079,152.1
2026-09-04T10:49:24.964Z,23.88,5.3,1081.4,145.4
2026-09-04T10:49:39.363Z,23.94,5.3,1079,151.3
2026-09-04T10:49:53.060Z,22.81,5.29,1078.9,155.9
2026-09-04T10:50:07.267Z,22.56,5.27,1086,148.4
2026-09-04T10:50:21.764Z,23,5.29,1084.2,149.5
2026-09-04T10:50:35.652Z,23.12,5.3,1084.2,147.6
2026-09-04T10:50:49.380Z,24.12,5.3,1083.2,148.3
2026-09-04T10:51:03.108Z,24.19,5.32,1080.8,146.4
2026-09-04T10:51:17.155Z,19,5.29,1086.6,161.7
2026-09-04T10:51:31.267Z,-50.19,5.35,1084.6,-405
2026-09-04T10:51:45.700Z,19.81,5.32,1083.9,157.7
2026-09-04T10:51:59.780Z,23.88,5.28,1083,152.3
2026-09-04T10:52:14.339Z,20.5,5.29,1083.2,159
2026-09-04T10:52:28.804Z,23.19,5.29,1083.1,147.9
2026-09-04T10:52:42.436Z,23.25,5.26,1086.2,148.4
2026-09-04T10:52:56.163Z,23.5,5.32,1081.7,147.1
2026-09-04T10:53:09.923Z,24.12,5.3,1082.2,146
2026-09-04T10:53:23.588Z,23.31,5.26,1083,151.6
2026-09-04T10:53:37.699Z,23.31,5.29,1078.6,154.7
2026-09-04T10:53:51.395Z,22.94,5.24,1085,155.8
2026-09-04T10:54:05.092Z,22.88,5.24,1082,156.5
2026-09-04T10:54:18.819Z,22.75,5.26,1080.8,154.5
2026-09-04T10:54:32.516Z,22.12,5.22,1084.8,157.2
2026-09-04T10:54:47.011Z,22.31,5.26,1081,154.3
2026-09-04T10:55:00.708Z,22.12,5.27,1083.9,151.5
2026-09-04T10:55:14.404Z,16.25,5.31,1079.2,172.6
2026-09-04T10:55:38.820Z,21.19,5.27,1078.4,158.1
2026-09-04T10:55:53.347Z,21.62,5.26,1082.4,154.3
2026-09-04T10:56:07.427Z,21.88,5.23,1085.4,152.6
2026-09-04T10:56:21.604Z,21.44,5.27,1080,157.2
2026-09-04T10:56:35.715Z,21.81,5.22,1085.4,155.3
2026-09-04T10:56:49.795Z,21.94,5.24,1085.2,156
2026-09-04T10:57:04.259Z,21.94,5.27,1079.5,155.5
2026-09-04T10:57:19.204Z,22,5.26,1078.7,155.7
2026-09-04T10:57:33.091Z,21.75,5.26,1078.8,157.2
2026-09-04T10:57:47.171Z,21.75,5.2,1085.5,153.4
2026-09-04T10:58:01.219Z,21.81,5.26,1085.4,153.9
2026-09-04T10:58:15.651Z,21.75,5.28,1084.8,150.2
2026-09-04T10:58:30.211Z,21.62,5.3,1081.1,150.2
2026-09-04T10:58:44.291Z,12.5,5.27,1086.4,184.8
2026-09-04T10:58:58.435Z,23.12,5.31,1079.2,147.7
2026-09-04T10:59:12.099Z,-7.81,5.31,1079.2,386.1
2026-09-04T10:59:27.299Z,22.12,5.26,1085.8,149.7
2026-09-04T10:59:41.028Z,23.12,5.29,1083.8,144.9
2026-09-04T10:59:54.787Z,23.81,5.27,1085.8,143.3
2026-09-04T11:00:08.419Z,23.62,5.26,1086.1,141.8
2026-09-04T11:00:22.723Z,23.06,5.24,1085.6,146.7
2026-09-04T11:00:36.835Z,22.81,5.29,1080.9,148.9
2026-09-04T11:00:50.499Z,21.81,5.24,1081.1,153.6
2026-09-04T11:01:05.347Z,22,5.22,1085,150.5
2026-09-04T11:01:19.076Z,21.38,5.26,1080,155.1
2026-09-04T11:01:33.283Z,21.94,5.26,1080,155.2
2026-09-04T11:01:47.748Z,21.25,5.25,1081.2,154.7
2026-09-04T11:02:01.796Z,21.75,5.25,1080.5,155.8
2026-09-04T11:02:15.939Z,21.62,5.25,1079,156.3
2026-09-04T11:02:30.020Z,21.69,5.2,1085.6,152.8
2026-09-04T11:02:44.067Z,21.75,5.21,1084.2,158.9
2026-09-04T11:02:58.659Z,21.62,5.24,1078.8,161.9
2026-09-04T11:03:12.740Z,21,5.21,1084.8,160.4
2026-09-04T11:03:27.012Z,21.56,5.24,1080.2,156.6
2026-09-04T11:03:41.060Z,21.19,5.24,1080,159
2026-09-04T11:03:55.108Z,21.75,5.25,1079,157.8
2026-09-04T11:04:09.668Z,21.62,5.26,1078.8,162.1
2026-09-04T11:04:23.780Z,21.75,5.23,1081.4,159.9
2026-09-04T11:04:38.692Z,21.69,5.25,1085.2,150
2026-09-04T11:04:53.187Z,21.75,5.28,1079.5,157.6
2026-09-04T11:05:07.331Z,21.75,5.3,1082.2,149.7
2026-09-04T11:05:21.795Z,21.69,5.3,1085.8,150.5
2026-09-04T11:05:36.419Z,21.75,5.33,1085.2,149.2
2026-09-04T11:05:50.595Z,21.25,5.31,1087,152.1
2026-09-04T11:06:14.628Z,2.94,5.29,1086.4,243.8
2026-09-04T11:06:29.059Z,22.94,5.31,1081,151.1
2026-09-04T11:06:42.723Z,21.56,5.29,1082.6,151.7
2026-09-04T11:06:56.739Z,21.69,5.27,1080.6,157.5
2026-09-04T11:07:10.819Z,21.31,5.26,1084.3,153.5
2026-09-04T11:07:24.899Z,21.94,5.25,1085.9,152.3
2026-09-04T11:07:39.331Z,21.25,5.24,1086,150.5
2026-09-04T11:07:53.347Z,21.62,5.28,1083.4,153.3
2026-09-04T11:08:07.459Z,21.62,5.25,1081.7,151.8
2026-09-04T11:08:22.147Z,21.69,5.26,1079.6,159.1
2026-09-04T11:08:37.507Z,21.69,5.28,1079.2,156.2
2026-09-04T11:08:52.132Z,21.69,5.26,1084.4,151.1
2026-09-04T11:09:06.500Z,21.06,5.26,1086.6,150.7
2026-09-04T11:09:20.548Z,21.62,5.28,1080.1,155.8
2026-09-04T11:09:35.076Z,21.12,5.27,1080.9,157.5
2026-09-04T11:09:49.156Z,21.19,5.3,1079.6,155.4
2026-09-04T11:10:05.124Z,21.69,5.27,1080.4,155.7
2026-09-04T11:10:19.236Z,21,5.29,1081.8,154.5
2026-09-04T11:10:33.347Z,23.06,5.29,1080.5,150.6
2026-09-04T11:10:47.012Z,23.44,5.28,1086.2,142.9
2026-09-04T11:11:00.676Z,22.06,5.26,1081.8,153.9
2026-09-04T11:11:14.852Z,22,5.29,1079,156
2026-09-04T11:11:29.187Z,21.25,5.24,1085,152.1
2026-09-04T11:11:43.299Z,21.69,5.21,1085.5,155.2
2026-09-04T11:11:57.348Z,22.5,5.2,1083.8,156.4
2026-09-04T11:12:11.491Z,21.56,5.25,1078.7,160.7
2026-09-04T11:12:26.051Z,21.75,5.23,1082.4,155.2
2026-09-04T11:12:40.067Z,21.12,5.21,1085.1,159.9
2026-09-04T11:12:55.140Z,21.81,5.24,1080.4,155
2026-09-04T11:13:09.283Z,21.62,5.25,1080.6,157.3
2026-09-04T11:13:23.396Z,21.69,5.2,1085.4,154.7
2026-09-04T11:13:38.243Z,21.81,5.25,1080.6,156.2
2026-09-04T11:13:52.259Z,21.75,5.26,1078.8,161
2026-09-04T11:14:06.979Z,21.25,5.31,1080,155.4
2026-09-04T11:14:20.995Z,19.19,5.29,1086.8,158.6
2026-09-04T11:14:35.140Z,21.25,5.27,1079.6,157.1
2026-09-04T11:14:49.603Z,21.69,5.27,1081.1,155.3
2026-09-04T11:15:04.707Z,21.19,5.27,1078.7,158.4
2026-09-04T11:15:18.788Z,22,5.22,1085,154.9
2026-09-04T11:15:32.547Z,21.56,5.27,1079.2,158.7
2026-09-04T11:15:46.659Z,21.75,5.28,1083.2,151
2026-09-04T11:16:01.731Z,21.44,5.25,1081.6,155.9
2026-09-04T11:16:15.876Z,22.44,5.25,1086.2,147.8
2026-09-04T11:16:29.571Z,16.81,5.3,1085.4,166
2026-09-04T11:16:44.579Z,16.31,5.34,1080.8,170.5
2026-09-04T11:16:58.659Z,10,5.34,1080.9,197.8
2026-09-04T11:17:13.124Z,11,5.34,1083.9,191.5
2026-09-04T11:17:27.171Z,22.94,5.31,1086.8,143
2026-09-04T11:17:40.900Z,24.19,5.34,1082.5,140.2
2026-09-04T11:17:54.724Z,23.12,5.28,1086,145.4
2026-09-04T11:18:08.452Z,23,5.34,1080.7,147.8
2026-09-04T11:18:22.660Z,22.5,5.32,1084.2,145.9
2026-09-04T11:18:36.355Z,10.25,5.32,1082.6,190.3
2026-09-04T11:18:50.564Z,-2.19,5.34,1081.4,285.2
2026-09-04T11:19:04.612Z,22.12,5.31,1080.6,150.2
